Country Name,"Country Code","Series Name","Series Code","1960 [YR1960]","1961 [YR1961]","1962 [YR1962]","1963 [YR1963]","1964 [YR1964]","1965 [YR1965]","1966 [YR1966]","1967 [YR1967]","1968 [YR1968]","1969 [YR1969]","1970 [YR1970]","1971 [YR1971]","1972 [YR1972]","1973 [YR1973]","1974 [YR1974]","1975 [YR1975]","1976 [YR1976]","1977 [YR1977]","1978 [YR1978]","1979 [YR1979]","1980 [YR1980]","1981 [YR1981]","1982 [YR1982]","1983 [YR1983]","1984 [YR1984]","1985 [YR1985]","1986 [YR1986]","1987 [YR1987]","1988 [YR1988]","1989 [YR1989]","1990 [YR1990]","1991 [YR1991]","1992 [YR1992]","1993 [YR1993]","1994 [YR1994]","1995 [YR1995]","1996 [YR1996]","1997 [YR1997]","1998 [YR1998]","1999 [YR1999]","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]","2021 [YR2021]","2022 [YR2022]","2023 [YR2023]","2024 [YR2024]"
Nigeria,"NGA","Broad money to total reserves ratio","FM.LBL.BMNY.IR.ZS","1.12653016163283","1.36776286499562","1.61204000343664","2.41098013608336","2.64464130504145","2.74373595352248","3.37918697724433","5.65685538665371","6.03110945777518","7.00321026356907","6.13436270263846","2.13462457710218","3.42832883726759","2.72242058444954","0.575484654859319","0.862226306964219","1.37789066526042","1.89929058525961","3.7559288624285","1.83853460725352","1.72728135541158","4.31614126273544","8.30028143339125","9.29859048606918","5.62202992853465","4.8049341405753","4.83723082347688","4.15317155287156","6.47541668051985","2.25381974536654","1.52278664155313","1.70510577378318","6.20117232206784","5.45886373716279","7.35754399094154","8.47763960208768","3.88815397993992","2.51029609928126","3.27361435640814","1.33615686873949","1.00472785949167","1.09860520630103","1.69925854497337","1.84002018227749","0.92511479879708","0.693337565248097","0.654458684837927","1.03416497094651","1.50818152267998","1.71986494264653","2.35321401842321","2.76530781687042","2.57171400135527","3.03055713912127","3.71483025641024","3.80106552409208","3.9538631774843","2.29918299382186","2.49687871491256","2.96198097560993","2.96784138826056","2.74907885477697","3.46182143071831","",""
Nigeria,"NGA","Capture fisheries production (metric tons)","ER.FSH.CAPT.MT","56505","52837","62869","63703","82740","94376","107016","116155","116696","112237","152090","241303","242211","246186","252706","251640","255498","256849","258506","262971","255265","253849","263156","265470","257414","237461","266117","254806","268883","274609","308981","252340","301327","238409","266202","349482","337993","387923","463024","455628","441377","452146","481056","475162","465251","523182","552323","530420","601368","598210","616981","635486","668754","721355","759828","710331","734731","916283.97","878155","825013.256","783101.704","805210","784124","799635",""
Nigeria,"NGA","Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990)","EN.GHG.CO2.ZG.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.30130300315135","18.6322660698619","15.3647064148974","7.7040543940909","18.295564836622","37.9728162681681","34.2306263654773","21.6222369263664","19.8055946457981","33.3955966561534","41.5824026009471","28.1026372932896","43.2749620229234","38.3921950284312","37.0897244215569","23.4499295044274","12.3466438382609","21.9323109367324","7.73028220862164","25.6852848646871","38.4904494808357","36.1393988371892","52.5866349980229","63.3927608569173","57.7049197788343","64.3959414786896","54.4908808418463","61.638160005645","67.8927615225979","58.3225382133932","74.2758393899171","71.8011052960215","67.5766963870853","75.619981600589"
Nigeria,"NGA","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","28.8483","42.6302","55.2513","66.4423","84.002","64.0119","75.2026","66.4674","69.5374","99.4213","89.6006","73.3114","69.8955","69.9893","70.3045","73.2217","71.5459","67.7418","77.0232","79.5161","75.1111","81.3463","89.106","86.6517","80.8977","88.8531","103.6329","100.8221","91.3518","89.9873","100.1949","106.3441","96.2193","107.6154","103.9479","102.9696","92.7246","84.3848","91.5847","80.9174","94.4036","104.0217","102.2558","114.6095","122.7261","118.4539","123.4796","116.0398","121.4082","126.1061","118.9178","130.9005","129.0417","125.8687","131.9101"
Nigeria,"NGA","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","0.516126661404071","0.745091941781938","0.942826824892664","1.10585776581623","1.36191903052351","1.00947921896289","1.1523888201983","0.988589355568317","1.00304166376013","1.39054188213467","1.21468224863997","0.963760066423636","0.891766501718369","0.870099626719922","0.851902704688242","0.862466999064866","0.820142355755545","0.756116782047126","0.837025914667112","0.841164149577407","0.773377106941681","0.815745766638446","0.870407238174761","0.824295990597369","0.749498910064189","0.801782698246737","0.911020186677168","0.863537147151956","0.762241596637639","0.73132271389576","0.792790969926579","0.818897081180304","0.720895078592108","0.7843536892773","0.736921009510727","0.710050686175941","0.621989926382773","0.550572897626193","0.581139578438694","0.499337659024901","0.566502430832841","0.606966647220167","0.580337328542393","0.63302873569183","0.660183629190404","0.621244733321397","0.631791150085677","0.579461406473008","0.592412108680957","0.60197968413501","0.555700571123744","0.599006670437755","0.578271036832404","0.552339272252252","0.566917637661195"
Nigeria,"NGA","Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e)","EN.GHG.CO2.AG.MT.CE.AR5","","","","","","","","","","","0.0295","0.0295","0.0295","0.0295","0.0251","0.0361","0.0566","0.0613","0.0363","0.0789","0.1153","0.156","0.0863","0.121","0.1182","0.1492","0.0819","0.053","0.1037","0.1047","0.0841","0.0651","0.0732","0.0732","0.0786","0.0314","0.0424","0.0508","0.1079","0.1378","0.1293","0.2152","0.104","0.2047","0.1537","0.1623","0.2359","0.1606","0.291","0.1943","0.4904","0.1421","0.333","0.5692","0.3259","0.2617","0.3176","0.6533","0.6065","0.646","0.7779","1.2703","0.9849","1.0512","1.1236"
Nigeria,"NGA","Carbon dioxide (CO2) emissions from Building (Energy) (Mt CO2e)","EN.GHG.CO2.BU.MT.CE.AR5","","","","","","","","","","","0.8992","0.8992","1.018","1.1612","1.2958","1.4861","1.9434","2.4779","3.0662","3.0965","3.6237","4.2407","4.772","4.6772","4.5888","4.9917","5.0856","6.1915","5.6999","5.7606","4.229","4.135","5.0684","4.387","3.621","3.8527","4.1644","4.4186","5.1744","4.1343","5.2033","5.9654","5.5672","4.2321","2.9406","5.8811","5.7827","4.6417","5.268","3.0489","5.7709","5.6534","5.745","6.8966","8.0777","6.8966","2.5057","2.6481","2.6783","3.3195","4.3279","4.7635","4.4897","4.2932","4.4607"
Nigeria,"NGA","Carbon dioxide (CO2) emissions from Fugitive Emissions (Energy) (Mt CO2e)","EN.GHG.CO2.FE.MT.CE.AR5","","","","","","","","","","","22.9925","36.5405","48.0547","57.873","74.633","53.1577","61.3054","49.4918","48.8868","78.3866","64.9601","45.0375","37.8346","37.2599","40.4156","42.694","41.8591","37.7951","44.2629","46.5249","47.062","50.3151","52.7898","53.8086","54.6006","60.1296","71.2654","63.7736","56.8725","54.5959","60.9348","61.8347","50.7422","56.7312","53.5788","52.3206","46.0398","40.8684","40.2279","36.835","38.802","40.29","31.9717","32.0015","30.9364","29.791","27.9486","29.2532","27.9222","28.6025","26.4238","24.076","20.4945","20.9003","23.081"
Nigeria,"NGA","Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e)","EN.GHG.CO2.IC.MT.CE.AR5","","","","","","","","","","","0.862","0.862","1.0981","1.5456","1.6047","1.777","2.1832","2.4489","3.1054","3.0402","3.1883","3.8097","4.6782","4.6225","3.8631","4.3132","3.4834","3.029","3.9673","4.2389","3.8288","3.7295","4.392","4.0417","3.4563","3.1509","3.5216","2.9566","2.937","3.0593","3.414","2.7386","2.4634","7.9219","6.3994","5.5965","5.327","5.8805","6.9817","3.9976","4.1284","9.2165","8.9281","7.5393","7.9743","8.1841","8.2857","7.5781","8.3138","8.4409","8.0766","11.3338","10.6943","11.1052","10.9556"
Nigeria,"NGA","Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e)","EN.GHG.CO2.IP.MT.CE.AR5","","","","","","","","","","","0.4967","0.7306","0.7693","0.7748","0.7601","0.7651","0.8036","0.7908","0.8056","0.9798","1.0039","1.4018","1.5979","1.4776","1.2143","1.733","1.8482","1.8757","2.635","2.7003","2.4484","2.728","2.6392","2.538","1.2793","1.3621","1.8058","1.7526","2.25","2.0939","1.7817","2.599","2.5515","2.8402","2.8535","2.1381","2.3605","2.8687","4.932","4.6591","4.7641","5.4164","7.2875","8.2442","8.1892","9.1222","10.8639","10.5346","11.5486","11.5857","12.973","15.9497","16.6318","15.5679","15.7835"
Nigeria,"NGA","Carbon dioxide (CO2) emissions from Power Industry (Energy) (Mt CO2e)","EN.GHG.CO2.PI.MT.CE.AR5","","","","","","","","","","","0.5913","0.5913","0.8082","0.8963","1.1319","1.3869","1.7457","1.7789","2.116","2.2224","3.2211","4.6665","5.7977","6.1049","5.6488","5.6986","6.1226","5.9914","6.3041","6.0516","5.6987","5.0383","5.4296","5.7317","4.9594","5.3823","5.6845","5.9721","5.9721","6.3093","6.8998","6.4083","7.2602","6.6011","8.3339","8.1637","8.7514","8.8075","8.5136","8.4424","10.7145","11.5718","12.8265","14.5048","18.0421","19.478","22.307","14.0751","15.348","14.6478","15.8099","16.2757","14.9633","14.794","16.0671"
Nigeria,"NGA","Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e)","EN.GHG.CO2.TR.MT.CE.AR5","","","","","","","","","","","2.977","2.977","3.4735","4.1618","4.5513","5.4029","7.1646","9.4178","11.5211","11.6169","13.4882","13.9991","15.129","15.7263","14.4557","13.6421","13.0651","12.8062","14.0503","14.1352","11.7602","15.3354","18.7137","16.0715","12.9024","14.944","17.1489","21.8978","18.038","19.6568","21.832","26.5829","27.531","29.0843","29.688","28.7073","24.2273","21.1573","25.3704","23.7401","29.7333","31.7314","35.1641","44.854","49.1804","44.7203","51.2512","51.2974","54.9908","58.8637","50.5287","57.2315","60.7832","58.1568","60.4386"
Nigeria,"NGA","Carbon dioxide (CO2) emissions from Waste (Mt CO2e)","EN.GHG.CO2.WA.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","Carbon dioxide (CO2) net fluxes from LULUCF - Deforestation (Mt CO2e)","EN.GHG.CO2.LU.DF.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.3972","32.3972","32.3972","32.3972","32.3972","32.3972","32.3972","32.3972","32.3972","32.3972","32.3972","32.3972","32.3972","32.3972","32.3972","32.3972","32.3972","32.3972","32.3972","32.3972","32.3972","32.3972","32.3972","32.3972",""
Nigeria,"NGA","Carbon dioxide (CO2) net fluxes from LULUCF - Forest Land (Mt CO2e)","EN.GHG.CO2.LU.FL.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","182.0907","186.5415","191.4924","196.9087","202.9615","209.6479","216.6233","239.7692","234.517","226.8171","237.456","249.3541","262.492","258.5081","264.5798","268.5675","269.7471","272.7118","275.9602","278.7697","301.5583","303.2722","317.3765","317.3765",""
Nigeria,"NGA","Carbon dioxide (CO2) net fluxes from LULUCF - Organic Soil (Mt CO2e)","EN.GHG.CO2.LU.OS.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
Nigeria,"NGA","Carbon dioxide (CO2) net fluxes from LULUCF - Other Land (Mt CO2e)","EN.GHG.CO2.LU.OL.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-120.0554","-120.0554","-120.0554","-120.0554",""
Nigeria,"NGA","Carbon dioxide (CO2) net fluxes from LULUCF - Total excluding non-tropical fires (Mt CO2e)","EN.GHG.CO2.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","208.6745","213.2497","218.3385","223.7856","229.913","236.8153","243.9064","267.0573","261.9641","254.4123","265.1546","276.5352","290.7479","286.026","291.779","296.2766","297.3532","300.6155","304.1413","306.9961","209.6498","210.9888","225.5989","225.5989",""
Nigeria,"NGA","Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP)","EN.GHG.CO2.RT.GDP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.142589351310042","0.153874711380985","0.161092461964101","0.159909748990954","0.152050744166398","0.167124705098762","0.187074671064629","0.176807690554534","0.15616888780768","0.1529428501424","0.162157997111077","0.16249412999019","0.127481556403296","0.132821655088411","0.117432016535746","0.109290147311996","0.0927935251487199","0.0792256594183562","0.080537436995605","0.0658634661419802","0.0711450550576347","0.0744421758681962","0.070208560658204","0.0737691882951936","0.0743050535549181","0.0698651239369929","0.0740262319652554","0.0690099174158267","0.0708404631892875","0.0719917536089988","0.0725059071860304","0.0789363299031942","0.0745938452492869","0.0704169961527068","0.0709159801648086"
Nigeria,"NGA","Carbon intensity of GDP (kg CO2e per constant 2015 US$ of GDP)","EN.GHG.CO2.RT.GDP.KD","","","","","","","","","","","0.285405997098966","0.369191274750235","0.46292022020884","0.52819894332403","0.600746602078947","0.483037905207063","0.520424987684828","0.433839716790629","0.481640448296966","0.645026698313675","0.557854983940741","0.525413823933847","0.537500753168729","0.604228518138124","0.613797354581385","0.60357648823992","0.589403426092623","0.540759816284101","0.572837999983562","0.580241189215267","0.490349344918237","0.529158476645901","0.553979539633404","0.549912317738637","0.522886050825822","0.574723770828041","0.643329544349187","0.608022509699267","0.537047901049766","0.525953906713455","0.557643799667598","0.558799724254984","0.438395273540396","0.456759294892533","0.403835993723854","0.375836986760179","0.319106888777355","0.27244846715121","0.2769595282492","0.226497330831815","0.244660143420024","0.255998584998735","0.241439640548937","0.253684253581079","0.255527036205842","0.240258598839164","0.254568198939356","0.23731763618262","0.243612684954583","0.247571848089343","0.249339966587453","0.271453494266337","0.256520159583223","0.24215642765294","0.243872379659249"
